gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,LeBlanc,Caitlyn,Karma,Viktor,Camille,Xin Zhao,2060,0,0,2,1,2,12,0,0,0,0,0,0,0,0,0.0583,0.4078,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13634,397.1068,0.403194,530.5631,324.4369,5,0.1456,8,0.2330,5,27,0.7864,11437,6959,202.6893,0.240355,10925,,289,277,12,,,8.4175,3264,4428,90,3341,4347,69,-77,81,21,0,1,0,0,1,0,5475,7534,148,5449,7113,122,26,421,26,0,1,0,0,3,0
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,4,Blue,bot,Ice,oe:player:8bac58409e91b96ecd05f6d8f053e07,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Aphelios,Caitlyn,Karma,Viktor,Camille,Xin Zhao,2060,0,0,2,1,2,12,0,0,0,0,0,0,0,0,0.0583,0.4078,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,10138,295.2816,0.299808,321.3786,526.8350,15,0.4369,18,0.5243,6,47,1.3689,13392,8914,259.6311,0.307878,13200,,359,339,20,,,10.4563,3198,3486,88,3136,3059,84,62,427,4,0,1,0,0,0,0,5357,5532,145,5742,5363,144,-385,169,1,0,1,1,1,1,0
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Braum,Caitlyn,Karma,Viktor,Camille,Xin Zhao,2060,0,0,4,2,2,12,0,0,0,0,0,0,0,0,0.0583,0.4078,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2275,66.2621,0.0672778,408.4951,446.1553,49,1.4272,11,0.3204,19,80,2.3301,6554,2076,60.4660,0.0717025,6325,,37,35,2,,,1.0777,2020,2459,14,2048,2214,18,-28,245,-4,0,1,0,0,0,1,3173,4071,25,3489,4127,31,-316,-56,-6,0,1,1,1,1,1
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jayce,Renekton,Corki,Yuumi,Tryndamere,Nautilus,2060,1,1,1,7,12,3,0,0,0,0,1,0,1,0,0.3495,0.4078,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,25698,748.4854,0.348992,307.3981,176.7961,22,0.6408,9,0.2621,11,52,1.5146,15724,11246,327.5534,0.281713,14225,,353,329,24,,,10.2816,3547,4496,88,3144,4122,65,403,374,23,0,1,0,1,0,1,5706,7585,150,4916,7177,118,790,408,32,0,1,0,1,0,1
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,7,Red,jng,Ellim,oe:player:579ae2e0addc18db74179b2a3d33294,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Poppy,Renekton,Corki,Yuumi,Tryndamere,Nautilus,2060,1,1,0,6,12,3,0,0,0,0,1,1,0,0,0.3495,0.4078,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6456,188.0388,0.0876757,459.6117,548.9709,16,0.4660,21,0.6117,14,74,2.1553,9721,5243,152.7087,0.131338,8550,,140,27,113,,,4.0777,3436,3311,62,3162,3238,69,274,73,-7,1,0,0,0,1,0,4784,5023,89,4828,5454,114,-44,-431,-25,1,2,0,0,1,0
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Twisted Fate,Renekton,Corki,Yuumi,Tryndamere,Nautilus,2060,1,4,0,7,12,3,1,1,0,0,1,0,1,0,0.3495,0.4078,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,15234,443.7087,0.206885,319.8058,185.5631,14,0.4078,3,0.0874,6,22,0.6408,13435,8957,260.8835,0.224374,12550,,236,223,13,,,6.8738,3341,4347,69,3264,4428,90,77,-81,-21,0,1,0,0,1,0,5449,7113,122,5475,7534,148,-26,-421,-26,0,3,0,0,1,0
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jinx,Renekton,Corki,Yuumi,Tryndamere,Nautilus,2060,1,5,0,5,12,3,1,0,0,0,0,0,0,0,0.3495,0.4078,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,1,0,24147,703.3107,0.327928,240.6699,111.2039,18,0.5243,17,0.4951,7,63,1.8350,15609,11131,324.2039,0.278833,12675,,352,284,68,,,10.2524,3136,3059,84,3198,3486,88,-62,-427,-4,0,0,0,0,1,0,5742,5363,144,5357,5532,145,385,-169,-1,1,1,0,0,1,1
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,10,Red,sup,Hoit,oe:player:ed4b59fdd87aa318a52777affd42d00,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Thresh,Renekton,Corki,Yuumi,Tryndamere,Nautilus,2060,1,1,2,8,12,3,0,0,0,0,0,0,0,0,0.3495,0.4078,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2100,61.1650,0.028519,279.3495,80.1262,58,1.6893,10,0.2913,22,90,2.6214,7821,3343,97.3689,0.0837425,7125,,39,39,0,,,1.1359,2048,2214,18,2020,2459,14,28,-245,4,0,0,1,0,1,0,3489,4127,31,3173,4071,25,316,56,6,1,1,1,0,1,1
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,100,Blue,team,,,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,,Caitlyn,Karma,Viktor,Camille,Xin Zhao,2060,0,2,12,5,2,12,0,0,0,0,0,,,,0.0583,0.4078,1,3,2,3,2,0,1,1,0,1,0,,0,0,1,1,0,0,0,1,0,1,9,0,0,4,6,0,1,33815,984.9029,,2924.6796,3129.9612,93,2.7087,53,1.5437,46,218,6.3495,51343,28953,843.2913,,48950,-0.118664,,877,221,,,31.9806,14788,17733,326,15508,17427,321,-720,306,5,1,4,1,1,2,1,23749,29768,550,25170,29211,536,-1421,557,14,1,4,3,3,8,1
ESPORTSTMNT01_2704900,complete,,LCK,2022,Spring,0,2022-01-21 06:18:24,1,12.01,200,Red,team,,,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,,Renekton,Corki,Yuumi,Tryndamere,Nautilus,2060,1,12,3,33,12,3,2,1,0,0,1,,,,0.3495,0.4078,0,2,3,2,3,0,0,0,0,2,0,,0,0,0,0,1,1,1,0,1,9,1,1,1,6,4,1,0,73635,2144.7087,,1606.8350,1102.6602,128,3.7282,60,1.7476,60,301,8.7670,62310,39920,1162.7184,,55125,0.118664,,902,218,,,32.6214,15508,17427,321,14788,17733,326,720,-306,-5,1,2,1,1,4,1,25170,29211,536,23749,29768,550,1421,-557,-14,3,8,1,1,4,3
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,1,Blue,top,zs,oe:player:789578745c2f5baaa89d1a6ac6c39a4,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Gragas,Talon,Ziggs,Renekton,Camille,Jayce,1589,1,2,2,4,16,8,,,,,,0,,,0.6042,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12073,455.8716,0.161489,788.2316,,12,0.4531,3,0.1133,7,27,1.0195,8806,5289,199.7105,0.150127,7850,,,,18,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,2,Blue,jng,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Olaf,Talon,Ziggs,Renekton,Camille,Jayce,1589,1,0,3,7,16,8,,,,,,0,,,0.6042,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7269,274.4745,0.097235,984.9969,,6,0.2266,9,0.3398,4,30,1.1328,8949,5432,205.1101,0.154186,7940,,,,138,85,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,3,Blue,mid,Cryin,oe:player:78f78a8aa2c5d6bae8a64d6950bbb0f,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Corki,Talon,Ziggs,Renekton,Camille,Jayce,1589,1,5,1,6,16,8,,,,,,0,,,0.6042,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26492,1000.3272,0.354374,489.8553,,9,0.3398,1,0.0378,5,11,0.4154,12786,9269,349.9937,0.263101,11950,,,,28,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,4,Blue,bot,Elk,oe:player:a58a0d41103cdc5b58cbb547eeaca2d,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Caitlyn,Talon,Ziggs,Renekton,Camille,Jayce,1589,1,9,1,4,16,8,,,,,,1,,,0.6042,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23177,875.1542,0.310026,327.3757,,11,0.4154,12,0.4531,3,41,1.5481,14366,10849,409.6539,0.30795,12345,,,,20,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,5,Blue,sup,ShiauC,oe:player:5d7f415cbf04b549c235a8a3d83a763,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Morgana,Talon,Ziggs,Renekton,Camille,Jayce,1589,1,0,1,10,16,8,,,,,,0,,,0.6042,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5747,217.0044,0.0768761,282.6306,,42,1.5859,8,0.3021,15,79,2.9830,7908,4391,165.8024,0.124636,6120,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,6,Red,top,fearness,oe:player:c4ec81f700e2f5f739352707fe986d7,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Gwen,Twisted Fate,Jinx,Aphelios,Jarvan IV,Lee Sin,1589,0,1,3,4,8,16,,,,,,0,,,0.3021,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8350,315.2926,0.183408,835.2423,,7,0.2643,8,0.3021,3,24,0.9062,8855,5338,201.5607,0.229454,7565,,,,16,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,7,Red,jng,shad0w,oe:player:c332dc879e14f1feb266190c7f396fd,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Xin Zhao,Twisted Fate,Jinx,Aphelios,Jarvan IV,Lee Sin,1589,0,5,3,1,8,16,,,,,,0,,,0.3021,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9461,357.2435,0.207821,1055.1164,,8,0.3021,4,0.1510,9,25,0.9440,8876,5359,202.3537,0.230357,8615,,,,122,99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,8,Red,mid,YeG,oe:player:054016060c27c4a87fe02adb6667d1f,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Ekko,Twisted Fate,Jinx,Aphelios,Jarvan IV,Lee Sin,1589,0,2,4,4,8,16,,,,,,0,,,0.3021,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9562,361.0573,0.210037,576.1359,,14,0.5286,5,0.1888,7,23,0.8685,9433,5916,223.3858,0.2543,9125,,,,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,9,Red,bot,Eric,oe:player:0d332239515c0d89c555a719bf86b50,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Varus,Twisted Fate,Jinx,Aphelios,Jarvan IV,Lee Sin,1589,0,0,3,3,8,16,,,,,,0,,,0.3021,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15305,577.9106,0.336186,538.6029,,15,0.5664,4,0.1510,5,28,1.0573,8250,4733,178.7162,0.203448,8120,,,,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,10,Red,sup,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Rakan,Twisted Fate,Jinx,Aphelios,Jarvan IV,Lee Sin,1589,0,0,3,6,8,16,,,,,,0,,,0.3021,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847,107.5016,0.0625475,489.1001,,35,1.3216,5,0.1888,6,66,2.4921,5435,1918,72.4229,0.0824409,5334,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,100,Blue,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Talon,Ziggs,Renekton,Camille,Jayce,1589,1,16,8,31,16,8,,,,,1,,,,0.6042,0.9062,,4,0,,,,,,,,,4,,,,,,,1,0,,9,1,,,,,1,0,74758,2822.8320,,2873.1278,,80,3.0208,33,1.2461,34,187,7.0610,52815,35229,1330.2329,,46205,0.175274,,,204,125,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 07:19:34,1,12.01,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Twisted Fate,Jinx,Aphelios,Jarvan IV,Lee Sin,1589,0,8,16,18,8,16,,,,,0,,,,0.3021,0.9062,,0,4,,,,,,,,,0,,,,,,,0,1,,1,9,,,,,0,1,45525,1719.0057,,3494.1976,,79,2.9830,26,0.9817,30,166,6.2681,40849,23263,878.4015,,38759,-0.175274,,,149,118,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,1,Blue,top,fearness,oe:player:c4ec81f700e2f5f739352707fe986d7,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Ornn,Twisted Fate,Aphelios,Caitlyn,Jarvan IV,Olaf,1574,1,1,2,14,26,12,,,,,,0,,,0.9911,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11335,432.0839,0.169983,720.3431,,9,0.3431,3,0.1144,5,25,0.9530,9123,5636,214.8412,0.153946,8265,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,2,Blue,jng,shad0w,oe:player:c332dc879e14f1feb266190c7f396fd,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Xin Zhao,Twisted Fate,Aphelios,Caitlyn,Jarvan IV,Olaf,1574,1,5,2,14,26,12,,,,,,0,,,0.9911,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12932,492.9606,0.193934,1183.0750,,9,0.3431,8,0.3050,9,35,1.3342,10485,6998,266.7598,0.191145,9765,,,,125,82,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,3,Blue,mid,YeG,oe:player:054016060c27c4a87fe02adb6667d1f,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,LeBlanc,Twisted Fate,Aphelios,Caitlyn,Jarvan IV,Olaf,1574,1,11,0,5,26,12,,,,,,0,,,0.9911,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17452,665.2605,0.261705,469.2503,,7,0.2668,6,0.2287,4,24,0.9149,13153,9666,368.4625,0.264015,11710,,,,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,4,Blue,bot,Eric,oe:player:0d332239515c0d89c555a719bf86b50,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Jinx,Twisted Fate,Aphelios,Caitlyn,Jarvan IV,Olaf,1574,1,6,6,7,26,12,,,,,,0,,,0.9911,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18489,704.7903,0.277268,442.7573,,24,0.9149,12,0.4574,3,53,2.0203,13320,9833,374.8285,0.268576,11965,,,,24,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,5,Blue,sup,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Nautilus,Twisted Fate,Aphelios,Caitlyn,Jarvan IV,Olaf,1574,1,3,2,14,26,12,,,,,,0,,,0.9911,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6476,246.8615,0.0971097,393.3164,,25,0.9530,6,0.2287,10,48,1.8297,7965,4478,170.6989,0.122318,7189,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,6,Red,top,zs,oe:player:789578745c2f5baaa89d1a6ac6c39a4,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Gragas,Ziggs,Talon,Renekton,Camille,Jayce,1574,0,1,6,4,12,26,,,,,,0,,,0.4574,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6503,247.8907,0.110845,774.6252,,13,0.4956,3,0.1144,8,27,1.0292,8076,4589,174.9301,0.181349,7370,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,7,Red,jng,H4cker,oe:player:5d11b64cb0cf93ea4a5e5c6977aff59,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Lee Sin,Ziggs,Talon,Renekton,Camille,Jayce,1574,0,2,6,5,12,26,,,,,,0,,,0.4574,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7039,268.3227,0.119993,986.9123,,12,0.4574,7,0.2668,7,33,1.2579,8036,4549,173.4053,0.179769,7366,,,,115,91,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,8,Red,mid,Cryin,oe:player:78f78a8aa2c5d6bae8a64d6950bbb0f,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Corki,Ziggs,Talon,Renekton,Camille,Jayce,1574,0,3,4,5,12,26,,,,,,0,,,0.4574,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24843,947.0013,0.423475,512.1347,,11,0.4193,4,0.1525,4,22,0.8386,10620,7133,271.9060,0.281874,10310,,,,12,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,9,Red,bot,Elk,oe:player:a58a0d41103cdc5b58cbb547eeaca2d,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Jhin,Ziggs,Talon,Renekton,Camille,Jayce,1574,0,5,5,5,12,26,,,,,,0,,,0.4574,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15463,589.4409,0.263571,513.2783,,11,0.4193,4,0.1525,5,23,0.8767,10202,6715,255.9720,0.265357,9669,,,,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,10,Red,sup,ShiauC,oe:player:5d7f415cbf04b549c235a8a3d83a763,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Leona,Ziggs,Talon,Renekton,Camille,Jayce,1574,0,1,5,3,12,26,,,,,,1,,,0.4574,1.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817,183.6213,0.0821155,522.0839,,36,1.3723,13,0.4956,14,68,2.5921,5806,2319,88.3990,0.0916514,5570,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,100,Blue,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Twisted Fate,Aphelios,Caitlyn,Jarvan IV,Olaf,1574,1,26,12,54,26,12,,,,,0,,,,0.9911,1.4485,,3,0,,,,,,,,,3,,,,,,,1,0,,9,2,,,,,2,0,66684,2541.9568,,3208.7421,,74,2.8208,35,1.3342,31,185,7.0521,54046,36613,1395.6671,,48894,0.193072,,,165,114,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426-8426_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8426,LPL,2022,Spring,0,2022-01-21 08:05:51,2,12.01,200,Red,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Ziggs,Talon,Renekton,Camille,Jayce,1574,0,12,26,22,12,26,,,,,1,,,,0.4574,1.4485,,0,3,,,,,,,,,0,,,,,,,0,1,,2,9,,,,,0,2,58665,2236.2770,,3309.0343,,83,3.1639,31,1.1817,38,172,6.5565,42740,25307,964.6887,,40285,-0.193072,,,140,111,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_2704920,complete,,LCK,2022,Spring,0,2022-01-21 08:41:24,2,12.01,1,Blue,top,Dove,oe:player:1d22c812efd7b8a4244d93c51acc399,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Gwen,Caitlyn,Karma,Twisted Fate,Jarvan IV,Jayce,1863,0,1,3,1,5,19,0,0,0,0,0,0,0,0,0.1610,0.7729,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13881,447.0531,0.270385,916.7150,713.5266,9,0.2899,5,0.1610,6,34,1.0950,12123,8046,259.1304,0.24173,11850,,261,244,17,,,8.4058,3160,4403,82,3447,4808,81,-287,-405,1,0,0,1,1,1,0,5034,7091,133,5708,7516,129,-674,-425,4,0,0,1,3,2,0
ESPORTSTMNT01_2704920,complete,,LCK,2022,Spring,0,2022-01-21 08:41:24,2,12.01,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Olaf,Caitlyn,Karma,Twisted Fate,Jarvan IV,Jayce,1863,0,2,2,2,5,19,0,0,0,0,0,0,0,0,0.1610,0.7729,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,8280,266.6667,0.161284,739.1626,567.7295,10,0.3221,8,0.2576,9,38,1.2238,8963,4886,157.3591,0.146794,8425,,154,27,127,,,4.9597,3242,3437,74,3013,3158,56,229,279,18,0,0,0,0,2,0,5046,5416,111,5075,5353,76,-29,63,35,1,0,1,1,6,0
ESPORTSTMNT01_2704920,complete,,LCK,2022,Spring,0,2022-01-21 08:41:24,2,12.01,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Viktor,Caitlyn,Karma,Twisted Fate,Jarvan IV,Jayce,1863,0,1,5,0,5,19,0,0,0,0,0,0,0,0,0.1610,0.7729,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,18952,610.3704,0.369161,574.7826,578.4219,14,0.4509,7,0.2254,4,27,0.8696,12688,8611,277.3269,0.258704,12985,,301,296,5,,,9.6940,3497,4725,96,3536,4612,96,-39,113,0,0,0,0,0,2,0,4919,6717,136,5709,7834,147,-790,-1117,-11,0,0,2,1,6,0
